epoch,train_loss,val_loss,model
20,0.0812001974998465,0.10793379847208659,physics_informed
21,0.08495716208306418,0.11818556262056033,physics_informed
22,0.08054671609475815,0.10739162948727608,physics_informed
23,0.07909293036082139,0.11204699464639029,physics_informed
24,0.07923074980684736,0.11703900720675786,physics_informed
25,0.08098438512696289,0.12344104188680649,physics_informed
26,0.07855028701059406,0.1105841725965341,physics_informed
27,0.07995324646176927,0.10733096005519231,physics_informed
28,0.07577361875437695,0.10667412425080935,physics_informed
29,0.0759332450488746,0.10406947432955106,physics_informed
30,0.07691290398546674,0.10330698142449062,physics_informed
31,0.07540099338235831,0.10398524270455042,physics_informed
32,0.07460592482470607,0.10549163952469826,physics_informed
33,0.07440386426858567,0.10953458106517791,physics_informed
34,0.07309999129947499,0.10040759061773619,physics_informed
35,0.07427578314029269,0.10509962516029676,physics_informed
36,0.07494776237985484,0.10449455359578133,physics_informed
37,0.07459856326986895,0.1005713039735953,physics_informed
38,0.0732125091658365,0.10971739983558655,physics_informed
39,0.07205004911836223,0.1037559348543485,physics_informed
40,0.07284877015624078,0.10371149166425069,physics_informed
41,0.07125821382571872,0.10605658234159152,physics_informed
42,0.07256096788575961,0.10178124806284905,physics_informed
43,0.07024580770532489,0.10010571043690046,physics_informed
44,0.06945767926287273,0.10468293798963228,physics_informed
45,0.0699370630587001,0.10807682029406229,physics_informed
46,0.07044246917164836,0.10739892969528834,physics_informed
47,0.07052266002191175,0.10567555922269821,physics_informed
48,0.06944709473083373,0.10210541647672654,physics_informed
49,0.06915624554504475,0.11194528326392174,physics_informed
50,0.06878798176920872,0.10500831806659698,physics_informed
51,0.06777368805481568,0.1033625284532706,physics_informed
52,0.06826466187191585,0.10098257088661194,physics_informed
53,0.06666932512078436,0.10348649060726166,physics_informed
54,0.06711169955720897,0.10918086746335029,physics_informed
55,0.06386855107593557,0.10331604993343353,physics_informed
56,0.06318613525271859,0.1022317143479983,physics_informed
57,0.0626896869253308,0.10074546114603679,physics_informed
58,0.06151265588482397,0.10161119439204534,physics_informed
59,0.06270283480955223,0.10108468603094418,physics_informed
60,0.06250043106671996,0.10292600943644842,physics_informed
61,0.06223694640891252,0.10295694468418758,physics_informed
62,0.06212160729188075,0.10169924709200859,physics_informed
63,0.061221366571719026,0.10134540392955144,physics_informed
64,0.061573865750107884,0.10662320812543233,physics_informed
65,0.060596376402992785,0.10213929621378581,physics_informed
66,0.05903132335341827,0.10266725484530131,physics_informed
67,0.059331142701761236,0.10218655280272165,physics_informed
68,0.0583481517946088,0.10199240286151567,physics_informed
69,0.05794782454846194,0.10331509839495023,physics_informed
70,0.0579264976086362,0.10247207657496134,physics_informed
71,0.05843470395314143,0.10072663033008575,physics_informed
72,0.05802703918206346,0.10227387309074402,physics_informed
73,0.05822480465895758,0.10468627832333247,physics_informed
74,0.05772217098616593,0.1021271442870299,physics_informed
75,0.0580333459984452,0.10307743939757347,physics_informed
76,0.05671534383752286,0.10058893906076749,physics_informed
77,0.05654542638891098,0.10144436705112457,physics_informed
78,0.05562635206406979,0.10238631558418274,physics_informed
79,0.0563921115736638,0.10181017238895099,physics_informed
80,0.055842855698988746,0.1019544736246268,physics_informed
81,0.055392835455885,0.10391139361262322,physics_informed
82,0.055319701636478154,0.10336540054281552,physics_informed
83,0.05535037342469079,0.10370314505696297,physics_informed
